Ticket ID,Priority,Status,Subject,Description,Address,Raised At,Closed At,order_id
3P1897,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Jaipur,2025-11-24 15:43:34.160042+00:00,2025-11-24 16:43:34.160042+00:00,ORD485851
3P1898,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Chennai,2026-02-06 06:02:34.160042+00:00,2026-02-06 06:32:34.160042+00:00,ORD844460
2P1899,P2,CLOSED,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Hyderabad,2026-02-06 11:13:34.160042+00:00,2026-02-06 12:13:34.160042+00:00,ORD300299
2P1900,P2,OPEN,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Ahmedabad,2026-02-02 16:47:34.160042+00:00,,ORD533229
3P1901,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Mumbai,2026-01-24 09:30:34.160042+00:00,2026-01-24 13:30:34.160042+00:00,ORD191784
3P1902,P3,OPEN,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Chennai,2025-11-24 09:39:34.160042+00:00,,ORD748936
3P1903,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Bangalore,2025-12-13 00:05:34.160042+00:00,2025-12-13 00:35:34.160042+00:00,ORD279028
3P1904,P3,OPEN,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Chennai,2025-12-28 23:30:34.160042+00:00,,ORD970656
3P1905,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2025-11-27 08:42:34.160042+00:00,2025-11-27 12:42:34.160042+00:00,ORD968455
3P1906,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Pune,2026-01-07 13:30:34.160042+00:00,2026-01-08 13:30:34.160042+00:00,ORD476967
3P1907,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2025-12-24 14:50:34.160042+00:00,2025-12-25 14:50:34.160042+00:00,ORD716166
3P1908,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Patna,2025-12-02 11:55:34.160042+00:00,,ORD535773
3P1909,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Lucknow,2025-11-29 12:56:34.160042+00:00,2025-11-29 14:56:34.160042+00:00,ORD246895
2P1910,P2,CLOSED,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Hyderabad,2026-01-22 22:42:34.160042+00:00,2026-01-23 06:42:34.160042+00:00,ORD114367
3P1911,P3,OPEN,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Surat,2026-01-26 23:09:34.160042+00:00,,ORD271483
3P1912,P3,OPEN,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2026-01-29 23:29:34.160042+00:00,,ORD496975
2P1913,P2,CLOSED,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Hyderabad,2025-12-13 22:43:34.160042+00:00,2025-12-14 02:43:34.160042+00:00,ORD818444
3P1914,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2026-01-15 22:39:34.160042+00:00,2026-01-16 02:39:34.160042+00:00,ORD227562
3P1915,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Delhi,2026-02-16 21:20:34.160042+00:00,2026-02-16 22:20:34.160042+00:00,ORD980333
3P1916,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Surat,2025-12-24 15:06:34.160042+00:00,2025-12-24 19:06:34.160042+00:00,ORD993516
3P1917,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Delhi,2025-11-28 18:29:34.160042+00:00,2025-11-28 19:29:34.160042+00:00,ORD330203
2P1918,P2,OPEN,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Surat,2025-12-31 03:26:34.160042+00:00,,ORD578258
3P1919,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Delhi,2026-01-09 06:40:34.160042+00:00,,ORD974539
3P1920,P3,OPEN,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2025-12-10 12:00:34.160042+00:00,,ORD289076
3P1921,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-02-03 00:01:34.160042+00:00,,ORD464333
2P1922,P2,OPEN,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Hyderabad,2025-12-13 11:30:34.160042+00:00,,ORD872950
1P1923,P1,CLOSED,Warehouse inventory mismatch – critical SKU,"Physical stock of emergency item XYZ789 is 0, but system shows 450 units.",Hyderabad,2026-01-07 14:42:34.160042+00:00,2026-01-07 15:12:34.160042+00:00,ORD400345
3P1924,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Chandigarh,2025-12-19 12:15:34.160042+00:00,,ORD199948
1P1925,P1,OPEN,Vendor dispatch system outage,Primary vendor's dispatch system crashed — no shipments processed in last 48 hours.,Chandigarh,2026-01-31 16:04:34.160042+00:00,,ORD498271
1P1926,P1,OPEN,Supplier stock-out on critical item,Vendor confirmed zero stock for product ABC123 (fast-moving category). No ETA available.,Bangalore,2026-02-08 02:54:34.160042+00:00,,ORD106089
2P1927,P2,CLOSED,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Mumbai,2025-12-22 07:28:34.160042+00:00,2025-12-22 11:28:34.160042+00:00,ORD723646
3P1928,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2026-01-01 23:39:34.160042+00:00,2026-01-02 03:39:34.160042+00:00,ORD213526
1P1929,P1,OPEN,Critical supply chain failure,Entire lot of high-demand SKU XXXX-5678 has not reached the central warehouse. Expected arrival was 3 days ago. Impacts multiple cities.,Lucknow,2025-12-13 05:49:34.160042+00:00,,ORD381553
3P1930,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2025-12-29 14:14:34.160042+00:00,2025-12-31 14:14:34.160042+00:00,ORD439826
3P1931,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Mumbai,2025-12-01 07:54:34.160042+00:00,,ORD234737
2P1932,P2,OPEN,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Lucknow,2025-12-05 20:58:34.160042+00:00,,ORD494311
3P1933,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2025-12-15 01:25:34.160042+00:00,2025-12-16 01:25:34.160042+00:00,ORD493863
3P1934,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Indore,2025-12-30 05:25:34.160042+00:00,,ORD208491
1P1935,P1,OPEN,Supplier stock-out on critical item,Vendor confirmed zero stock for product ABC123 (fast-moving category). No ETA available.,Patna,2026-01-15 15:45:34.160042+00:00,,ORD255998
3P1936,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Chandigarh,2025-12-03 00:59:34.160042+00:00,2025-12-03 08:59:34.160042+00:00,ORD966385
2P1937,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Indore,2025-12-29 11:26:34.160042+00:00,2025-12-29 13:26:34.160042+00:00,ORD335684
3P1938,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Patna,2026-01-16 23:24:34.160042+00:00,,ORD611248
3P1939,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Pune,2025-12-30 02:36:34.160042+00:00,2025-12-30 04:36:34.160042+00:00,ORD261279
2P1940,P2,OPEN,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Hyderabad,2026-01-06 06:47:34.160042+00:00,,ORD786625
2P1941,P2,OPEN,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Kolkata,2026-01-12 07:16:34.160042+00:00,,ORD591893
3P1942,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2025-12-19 05:10:34.160042+00:00,2025-12-19 07:10:34.160042+00:00,ORD828294
2P1943,P2,CLOSED,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Hyderabad,2025-11-28 11:20:34.160042+00:00,2025-11-28 13:20:34.160042+00:00,ORD796677
1P1944,P1,CLOSED,Warehouse inventory mismatch – critical SKU,"Physical stock of emergency item XYZ789 is 0, but system shows 450 units.",Jaipur,2026-02-15 22:19:34.160042+00:00,2026-02-16 00:19:34.160042+00:00,ORD691761
3P1945,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Kolkata,2025-12-02 00:59:34.160042+00:00,,ORD211525
3P1946,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Bhopal,2026-01-15 01:07:34.160042+00:00,2026-01-15 05:07:34.160042+00:00,ORD319135
2P1947,P2,OPEN,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Hyderabad,2026-02-13 22:51:34.160042+00:00,,ORD219294
2P1948,P2,OPEN,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Chandigarh,2026-01-11 15:36:34.160042+00:00,,ORD387438
1P1949,P1,OPEN,Warehouse inventory mismatch – critical SKU,"Physical stock of emergency item XYZ789 is 0, but system shows 450 units.",Hyderabad,2026-02-07 16:18:34.160042+00:00,,ORD406133
3P1950,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Pune,2026-02-10 11:47:34.160042+00:00,,ORD678917
1P1951,P1,OPEN,Critical supply chain failure,Entire lot of high-demand SKU XXXX-5678 has not reached the central warehouse. Expected arrival was 3 days ago. Impacts multiple cities.,Pune,2026-02-08 11:47:34.160042+00:00,,ORD888848
3P1952,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Jaipur,2026-02-16 08:18:34.160042+00:00,,ORD802485
3P1953,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Patna,2026-01-11 09:21:34.160042+00:00,2026-01-11 10:21:34.160042+00:00,ORD943489
2P1954,P2,CLOSED,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Hyderabad,2025-12-17 08:10:34.160042+00:00,2025-12-17 12:10:34.160042+00:00,ORD134023
3P1955,P3,OPEN,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2025-12-16 13:57:34.160042+00:00,,ORD677658
3P1956,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Surat,2026-02-10 11:33:34.160042+00:00,,ORD646230
3P1957,P3,OPEN,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2026-01-21 05:58:34.160042+00:00,,ORD709730
2P1958,P2,CLOSED,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Bhopal,2026-01-22 20:08:34.160042+00:00,2026-01-22 20:38:34.160042+00:00,ORD814872
2P1959,P2,CLOSED,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Hyderabad,2025-12-02 03:10:34.160042+00:00,2025-12-02 05:10:34.160042+00:00,ORD282308
3P1960,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Mumbai,2026-02-03 04:56:34.160042+00:00,2026-02-03 05:56:34.160042+00:00,ORD708360
2P1961,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Surat,2026-01-24 21:06:34.160042+00:00,2026-01-24 21:36:34.160042+00:00,ORD402278
2P1962,P2,CLOSED,Refund not credited within 1 business day,Prime member eligible for instant refund — amount deducted but not credited back after 36 hours.,Chandigarh,2026-02-03 21:51:34.160042+00:00,2026-02-04 01:51:34.160042+00:00,ORD624984
3P1963,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2025-12-08 18:03:34.160042+00:00,2025-12-08 19:03:34.160042+00:00,ORD873326
3P1964,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Pune,2025-11-28 01:01:34.160042+00:00,2025-11-28 02:01:34.160042+00:00,ORD160148
3P1965,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Pune,2026-01-19 20:34:34.160042+00:00,,ORD513038
1P1966,P1,CLOSED,Critical supply chain failure,Entire lot of high-demand SKU XXXX-5678 has not reached the central warehouse. Expected arrival was 3 days ago. Impacts multiple cities.,Hyderabad,2026-01-15 01:51:34.160042+00:00,2026-01-15 09:51:34.160042+00:00,ORD999824
1P1967,P1,CLOSED,Supplier stock-out on critical item,Vendor confirmed zero stock for product ABC123 (fast-moving category). No ETA available.,Delhi,2025-12-24 22:43:34.160042+00:00,2025-12-25 00:43:34.160042+00:00,ORD586733
3P1968,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2026-01-02 23:21:34.160042+00:00,2026-01-03 07:21:34.160042+00:00,ORD582278
1P1969,P1,OPEN,Supplier stock-out on critical item,Vendor confirmed zero stock for product ABC123 (fast-moving category). No ETA available.,Hyderabad,2026-01-01 20:31:34.160042+00:00,,ORD107377
3P1970,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Delhi,2025-12-05 14:10:34.160042+00:00,2025-12-05 18:10:34.160042+00:00,ORD534766
3P1971,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2025-11-30 11:13:34.160042+00:00,,ORD636989
3P1972,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2025-12-15 08:22:34.160042+00:00,,ORD299910
3P1973,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Kolkata,2025-11-30 13:53:34.160042+00:00,,ORD159402
3P1974,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Kolkata,2026-02-13 23:52:34.160042+00:00,2026-02-14 01:52:34.160042+00:00,ORD183850
3P1975,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2025-12-11 12:31:34.160042+00:00,,ORD837431
2P1976,P2,CLOSED,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Kolkata,2026-01-12 01:44:34.160042+00:00,2026-01-12 03:44:34.160042+00:00,ORD114459
3P1977,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-01-20 11:37:34.160042+00:00,,ORD668146
2P1978,P2,CLOSED,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Pune,2025-12-11 19:05:34.160042+00:00,2025-12-11 19:35:34.160042+00:00,ORD520481
